,time,rho,Isolation Forest,SVM,Autoencoder,Voted,mean
2240,248,9,0,1,0,0,-0.72
2241,249,1,0,1,0,0,10.07
2242,249,2,0,1,1,1,8.73
2243,249,3,0,1,0,0,7.99
2244,249,4,1,1,0,1,5.57
2245,249,5,1,1,1,1,2.25
2246,249,6,0,0,0,0,1.24
2247,249,7,0,0,0,0,0.59
2248,249,8,0,0,0,0,0.06
2249,249,9,0,0,0,0,-0.32
2250,250,1,0,1,0,0,10.07
2251,250,2,0,1,1,1,8.74
2252,250,3,0,1,0,0,7.96
2253,250,4,0,1,0,0,5.38
2254,250,5,1,1,1,1,2.31
2255,250,6,0,0,0,0,1.27
2256,250,7,0,0,0,0,0.7
2257,250,8,0,0,0,0,0.22
2258,250,9,0,0,0,0,-0.2
2259,251,1,0,1,0,0,10.07
2260,251,2,1,1,1,1,8.76
2261,251,3,1,1,1,1,8.13
2262,251,4,0,1,0,0,6.18
2263,251,5,1,1,0,1,2.76
2264,251,6,0,0,0,0,1.36
2265,251,7,0,0,0,0,0.67
2266,251,8,0,0,0,0,0.14
2267,251,9,0,0,0,0,-0.33
2268,252,1,0,1,0,0,10.02
2269,252,2,0,1,0,0,8.7
2270,252,3,0,1,1,1,8.12
2271,252,4,0,1,0,0,6.72
2272,252,5,1,1,0,1,3.62
2273,252,6,0,1,0,0,1.81
2274,252,7,0,1,0,0,0.94
2275,252,8,0,0,0,0,0.38
2276,252,9,0,0,0,0,-0.16
2277,253,1,0,0,0,0,9.81
2278,253,2,0,1,0,0,8.58
2279,253,3,0,1,0,0,7.98
2280,253,4,0,0,0,0,6.62
2281,253,5,0,1,0,0,4.16
2282,253,6,0,1,0,0,2.22
2283,253,7,0,0,0,0,0.98
2284,253,8,0,0,0,0,0.16
2285,253,9,0,0,0,0,-0.34
2286,254,1,0,1,0,0,10.0
2287,254,2,0,1,0,0,8.56
2288,254,3,0,1,0,0,7.83
2289,254,4,0,0,0,0,6.79
2290,254,5,0,1,0,0,4.63
2291,254,6,0,1,0,0,2.53
2292,254,7,0,0,0,0,1.13
2293,254,8,0,0,0,0,0.35
2294,254,9,0,0,0,0,-0.08
2295,255,1,0,1,0,0,9.97
2296,255,2,0,1,0,0,8.61
2297,255,3,0,1,0,0,7.83
2298,255,4,0,1,0,0,6.87
2299,255,5,0,1,0,0,5.11
2300,255,6,0,1,0,0,2.74
2301,255,7,0,0,0,0,0.88
2302,255,8,0,0,0,0,0.24
2303,255,9,0,0,0,0,-0.07
2304,256,1,0,0,0,0,9.9
2305,256,2,0,1,0,0,8.54
2306,256,3,0,1,0,0,7.78
2307,256,4,0,1,0,0,6.97
2308,256,5,1,1,0,1,5.43
2309,256,6,0,1,0,0,3.24
2310,256,7,0,0,0,0,1.17
2311,256,8,0,0,0,0,0.45
2312,256,9,0,0,0,0,0.06
2313,257,1,0,0,0,0,9.78
2314,257,2,0,1,0,0,8.57
2315,257,3,0,1,0,0,7.92
2316,257,4,0,1,0,0,7.2
2317,257,5,1,1,0,1,5.38
2318,257,6,0,1,0,0,3.44
2319,257,7,0,0,0,0,1.67
2320,257,8,0,1,0,0,0.88
2321,257,9,0,1,0,0,0.4
2322,258,1,0,0,0,0,9.84
2323,258,2,0,1,0,0,8.64
2324,258,3,0,1,0,0,8.0
2325,258,4,0,1,0,0,7.3
2326,258,5,1,1,0,1,5.39
2327,258,6,0,1,0,0,3.06
2328,258,7,0,0,0,0,1.37
2329,258,8,0,0,0,0,0.81
2330,258,9,0,1,0,0,0.48
2331,259,1,0,1,0,0,9.9
2332,259,2,0,1,0,0,8.65
2333,259,3,0,1,0,0,7.91
2334,259,4,0,1,0,0,7.16
2335,259,5,0,1,0,0,5.02
2336,259,6,0,1,0,0,2.38
2337,259,7,0,0,0,0,1.09
2338,259,8,0,0,0,0,0.63
2339,259,9,0,1,0,0,0.23
2340,260,1,0,0,0,0,9.74
2341,260,2,0,1,0,0,8.57
2342,260,3,0,1,0,0,7.84
2343,260,4,0,1,0,0,7.21
2344,260,5,0,1,0,0,5.3
2345,260,6,0,1,0,0,2.62
2346,260,7,0,1,0,0,1.31
2347,260,8,0,1,0,0,0.78
2348,260,9,0,1,0,0,0.38
2349,261,1,0,0,0,0,9.56
2350,261,2,0,0,0,0,8.46
2351,261,3,0,1,0,0,7.79
2352,261,4,0,0,0,0,7.01
2353,261,5,0,1,0,0,4.86
2354,261,6,0,1,0,0,2.59
2355,261,7,0,1,0,0,1.37
2356,261,8,0,1,0,0,0.77
2357,261,9,0,1,0,0,0.39
2358,262,1,0,0,0,0,9.58
2359,262,2,0,0,0,0,8.28
2360,262,3,0,0,0,0,7.59
2361,262,4,0,1,0,0,6.26
2362,262,5,0,1,0,0,3.78
2363,262,6,0,1,0,0,2.08
2364,262,7,0,0,0,0,1.07
2365,262,8,0,0,0,0,0.55
2366,262,9,0,0,0,0,0.14
2367,263,1,0,0,0,0,9.68
2368,263,2,0,1,0,0,8.2
2369,263,3,0,0,0,0,7.5
2370,263,4,0,0,0,0,6.42
2371,263,5,0,0,0,0,3.99
2372,263,6,0,0,0,0,2.28
2373,263,7,0,0,0,0,1.22
2374,263,8,0,0,0,0,0.64
2375,263,9,0,0,0,0,0.21
2376,264,1,0,0,0,0,9.8
2377,264,2,0,0,0,0,8.31
2378,264,3,0,0,0,0,7.48
2379,264,4,0,0,0,0,6.06
2380,264,5,0,0,0,0,3.83
2381,264,6,0,0,0,0,2.13
2382,264,7,0,1,0,0,0.82
2383,264,8,0,0,0,0,0.15
2384,264,9,0,0,0,0,-0.21
2385,265,1,0,1,0,0,9.9
2386,265,2,0,0,0,0,8.46
2387,265,3,0,0,0,0,7.54
2388,265,4,0,0,0,0,5.82
2389,265,5,0,0,0,0,3.51
2390,265,6,0,0,0,0,2.08
2391,265,7,0,0,0,0,0.59
2392,265,8,0,0,0,0,-0.16
2393,265,9,0,0,0,0,-0.47
2394,266,1,0,1,0,0,9.98
2395,266,2,0,1,0,0,8.54
2396,266,3,0,0,0,0,7.73
2397,266,4,0,0,0,0,6.25
2398,266,5,0,0,0,0,3.8
2399,266,6,0,0,0,0,2.06
2400,266,7,0,0,0,0,0.46
2401,266,8,0,1,0,0,-0.2
2402,266,9,0,0,0,0,-0.48
2403,267,1,0,1,0,0,10.17
2404,267,2,0,1,0,0,8.67
2405,267,3,0,1,0,0,7.89
2406,267,4,0,0,0,0,6.92
2407,267,5,0,0,0,0,4.79
2408,267,6,0,1,0,0,2.49
2409,267,7,0,1,0,0,0.91
2410,267,8,0,0,0,0,0.06
2411,267,9,0,0,0,0,-0.4
2412,268,1,1,1,1,1,10.25
2413,268,2,0,1,0,0,8.7
2414,268,3,0,0,0,0,7.81
2415,268,4,0,1,0,0,6.61
2416,268,5,0,1,0,0,4.35
2417,268,6,0,1,0,0,1.87
2418,268,7,0,0,0,0,0.55
2419,268,8,0,0,0,0,-0.04
2420,268,9,0,0,0,0,-0.44
2421,269,1,1,1,1,1,10.29
2422,269,2,1,1,1,1,8.73
2423,269,3,0,1,0,0,7.59
2424,269,4,1,1,0,1,5.89
2425,269,5,0,1,0,0,3.54
2426,269,6,0,0,0,0,1.64
2427,269,7,0,0,0,0,0.61
2428,269,8,0,0,0,0,-0.02
2429,269,9,0,0,0,0,-0.37
2430,270,1,0,1,0,0,10.11
2431,270,2,0,1,0,0,8.6
2432,270,3,0,1,0,0,7.54
2433,270,4,0,1,0,0,6.06
2434,270,5,0,1,0,0,3.37
2435,270,6,0,0,0,0,1.21
2436,270,7,0,0,0,0,0.4
2437,270,8,0,0,0,0,-0.01
2438,270,9,0,0,0,0,-0.32
2439,271,1,0,0,0,0,9.76
2440,271,2,0,0,0,0,8.24
2441,271,3,0,1,0,0,7.37
2442,271,4,0,1,0,0,6.12
2443,271,5,0,1,0,0,3.61
2444,271,6,0,0,0,0,1.4
2445,271,7,0,0,0,0,0.5
2446,271,8,0,0,0,0,0.03
2447,271,9,0,0,0,0,-0.29
2448,272,1,0,0,0,0,9.56
2449,272,2,0,1,0,0,8.15
2450,272,3,0,0,0,0,7.42
2451,272,4,0,1,0,0,6.01
2452,272,5,0,1,0,0,3.08
2453,272,6,0,0,0,0,1.41
2454,272,7,0,0,0,0,0.68
2455,272,8,0,0,0,0,0.27
2456,272,9,0,0,0,0,-0.03
2457,273,1,0,0,0,0,9.52
2458,273,2,0,0,0,0,8.24
2459,273,3,0,0,0,0,7.57
2460,273,4,0,1,0,0,6.57
2461,273,5,0,1,0,0,3.81
2462,273,6,0,0,0,0,1.84
2463,273,7,0,0,0,0,0.96
2464,273,8,0,0,0,0,0.53
2465,273,9,0,0,0,0,0.22
2466,274,1,0,0,0,0,9.54
2467,274,2,0,0,0,0,8.26
2468,274,3,0,0,0,0,7.57
2469,274,4,0,0,0,0,6.71
2470,274,5,0,1,0,0,4.25
2471,274,6,0,1,0,0,1.93
2472,274,7,0,1,0,0,0.99
2473,274,8,0,0,0,0,0.5
2474,274,9,0,0,0,0,0.13
2475,275,1,0,0,0,0,9.7
2476,275,2,0,0,0,0,8.41
2477,275,3,0,0,0,0,7.73
2478,275,4,0,0,0,0,7.07
2479,275,5,0,1,0,0,5.11
2480,275,6,0,1,0,0,2.34
2481,275,7,0,0,0,0,1.16
2482,275,8,0,0,0,0,0.55
2483,275,9,0,0,0,0,0.15
2484,276,1,0,0,0,0,9.64
2485,276,2,0,0,0,0,8.41
2486,276,3,0,0,0,0,7.74
2487,276,4,0,1,0,0,7.12
2488,276,5,0,1,0,0,5.19
2489,276,6,0,0,0,0,2.49
2490,276,7,0,0,0,0,1.3
2491,276,8,0,0,0,0,0.72
2492,276,9,0,0,0,0,0.27
2493,277,1,0,0,0,0,9.66
2494,277,2,0,0,0,0,8.45
2495,277,3,0,1,0,0,7.81
2496,277,4,0,1,0,0,7.26
2497,277,5,0,1,0,0,5.31
2498,277,6,0,0,0,0,2.86
2499,277,7,0,0,0,0,1.46
2500,277,8,0,0,0,0,0.53
2501,277,9,0,0,0,0,0.09
2502,278,1,0,0,0,0,9.5
2503,278,2,0,0,0,0,8.37
2504,278,3,0,1,0,0,7.78
2505,278,4,0,0,0,0,7.16
2506,278,5,0,0,0,0,5.51
2507,278,6,0,0,0,0,2.92
2508,278,7,0,0,0,0,1.16
2509,278,8,0,0,0,0,0.37
2510,278,9,0,0,0,0,-0.04
2511,279,1,0,0,0,0,9.76
2512,279,2,0,0,0,0,8.41
2513,279,3,0,1,0,0,7.78
2514,279,4,0,0,0,0,6.85
2515,279,5,0,0,0,0,4.21
2516,279,6,0,0,0,0,1.74
2517,279,7,0,0,0,0,0.68
2518,279,8,0,0,0,0,0.21
2519,279,9,0,0,0,0,-0.16
2520,280,1,0,0,0,0,9.77
2521,280,2,0,0,0,0,8.44
2522,280,3,0,1,0,0,7.8
2523,280,4,0,0,0,0,6.74
2524,280,5,0,1,0,0,4.1
2525,280,6,0,0,0,0,1.79
2526,280,7,0,0,0,0,0.57
2527,280,8,0,0,0,0,0.09
2528,280,9,0,0,0,0,-0.29
2529,281,1,0,1,0,0,9.73
2530,281,2,0,1,0,0,8.39
2531,281,3,0,0,0,0,7.71
2532,281,4,0,0,0,0,6.17
2533,281,5,0,0,0,0,3.26
2534,281,6,0,0,0,0,1.31
2535,281,7,0,0,0,0,0.48
2536,281,8,0,0,0,0,0.14
2537,281,9,0,0,0,0,-0.21
2538,282,1,0,0,0,0,9.61
2539,282,2,0,0,0,0,8.33
2540,282,3,0,0,0,0,7.61
2541,282,4,0,0,0,0,6.25
2542,282,5,0,0,0,0,3.43
2543,282,6,0,1,0,0,1.31
2544,282,7,0,0,0,0,0.6
2545,282,8,0,0,0,0,0.18
2546,282,9,0,0,0,0,-0.28
2547,283,1,0,0,0,0,9.5
2548,283,2,0,0,0,0,8.28
2549,283,3,0,1,0,0,7.52
2550,283,4,0,0,0,0,6.14
2551,283,5,0,0,0,0,3.34
2552,283,6,0,0,0,0,1.2
2553,283,7,0,0,0,0,0.63
2554,283,8,0,0,0,0,0.44
2555,283,9,0,0,0,0,0.08
2556,284,1,0,0,0,0,9.72
2557,284,2,0,0,0,0,8.41
2558,284,3,0,0,0,0,7.6
2559,284,4,0,0,0,0,6.15
2560,284,5,0,0,0,0,3.7
2561,284,6,0,0,0,0,1.58
2562,284,7,0,0,0,0,0.81
2563,284,8,0,0,0,0,0.61
2564,284,9,0,0,0,0,0.27
2565,285,1,0,0,0,0,9.53
2566,285,2,0,0,0,0,8.31
2567,285,3,0,0,0,0,7.55
2568,285,4,0,1,0,0,5.89
2569,285,5,0,1,0,0,2.89
2570,285,6,0,1,0,0,1.24
2571,285,7,0,0,0,0,0.78
2572,285,8,0,0,0,0,0.56
2573,285,9,0,0,0,0,0.32
2574,286,1,0,0,0,0,9.52
2575,286,2,0,0,0,0,8.29
2576,286,3,0,0,0,0,7.56
2577,286,4,0,0,0,0,6.25
2578,286,5,0,0,0,0,3.88
2579,286,6,0,0,0,0,2.01
2580,286,7,0,0,0,0,1.21
2581,286,8,0,1,0,0,0.89
2582,286,9,0,1,0,0,0.7
2583,287,1,0,1,0,0,9.25
2584,287,2,0,1,0,0,8.11
2585,287,3,0,1,0,0,7.35
2586,287,4,0,0,0,0,5.69
2587,287,5,0,0,0,0,3.23
2588,287,6,0,1,0,0,1.73
2589,287,7,0,1,0,0,1.15
2590,287,8,0,0,0,0,0.71
2591,287,9,0,1,0,0,0.41
2592,288,1,0,0,0,0,9.54
2593,288,2,0,0,0,0,8.25
2594,288,3,0,1,0,0,7.44
2595,288,4,0,1,0,0,5.96
2596,288,5,0,1,0,0,3.73
2597,288,6,0,1,0,0,1.9
2598,288,7,0,0,0,0,1.15
2599,288,8,0,0,0,0,0.68
2600,288,9,0,0,0,0,0.3
2601,289,1,0,0,0,0,9.59
2602,289,2,0,0,0,0,8.28
2603,289,3,0,1,0,0,7.23
2604,289,4,1,1,0,1,5.07
2605,289,5,0,1,0,0,3.09
2606,289,6,0,0,0,0,1.7
2607,289,7,0,0,0,0,0.96
2608,289,8,0,0,0,0,0.43
2609,289,9,0,0,0,0,-0.06
2610,290,1,0,0,0,0,9.54
2611,290,2,0,0,0,0,8.28
2612,290,3,0,1,0,0,7.09
2613,290,4,1,1,1,1,4.58
2614,290,5,0,0,0,0,2.81
2615,290,6,0,0,0,0,1.82
2616,290,7,0,0,0,0,1.12
2617,290,8,0,0,0,0,0.48
2618,290,9,0,1,0,0,-0.09
2619,291,1,0,1,0,0,9.28
2620,291,2,0,1,0,0,8.14
2621,291,3,1,1,1,1,6.76
2622,291,4,1,1,1,1,4.11
2623,291,5,0,0,0,0,2.71
2624,291,6,0,0,0,0,1.8
2625,291,7,0,0,0,0,1.08
2626,291,8,0,0,0,0,0.38
2627,291,9,0,0,0,0,-0.22
2628,292,1,0,1,0,0,9.13
2629,292,2,0,1,0,0,8.07
2630,292,3,1,1,1,1,6.66
2631,292,4,1,1,1,1,4.33
2632,292,5,0,0,0,0,2.75
2633,292,6,0,0,0,0,1.76
2634,292,7,0,0,0,0,1.03
2635,292,8,0,0,0,0,0.29
2636,292,9,0,0,0,0,-0.33
2637,293,1,0,1,0,0,9.3
2638,293,2,0,0,0,0,8.19
2639,293,3,0,0,0,0,7.41
2640,293,4,0,1,0,0,5.58
2641,293,5,0,0,0,0,3.32
2642,293,6,0,0,0,0,1.97
2643,293,7,0,0,0,0,1.0
2644,293,8,0,0,0,0,0.06
2645,293,9,0,1,0,0,-0.59
2646,294,1,0,1,0,0,9.33
2647,294,2,0,0,0,0,8.2
2648,294,3,0,0,0,0,7.55
2649,294,4,0,0,0,0,6.17
2650,294,5,0,0,0,0,3.76
2651,294,6,0,0,0,0,2.09
2652,294,7,0,0,0,0,0.97
2653,294,8,0,0,0,0,-0.11
2654,294,9,0,1,0,0,-0.79
2655,295,1,0,0,0,0,9.5
2656,295,2,0,0,0,0,8.24
2657,295,3,0,0,0,0,7.56
2658,295,4,0,0,0,0,6.39
2659,295,5,0,0,0,0,4.62
2660,295,6,0,0,0,0,2.83
2661,295,7,0,0,0,0,1.51
2662,295,8,0,0,0,0,0.36
2663,295,9,0,0,0,0,-0.4
2664,296,1,0,0,0,0,9.58
2665,296,2,0,0,0,0,8.25
2666,296,3,0,0,0,0,7.59
2667,296,4,0,0,0,0,6.58
2668,296,5,0,0,0,0,4.65
2669,296,6,0,0,0,0,2.53
2670,296,7,0,0,0,0,1.31
2671,296,8,0,0,0,0,0.4
2672,296,9,0,0,0,0,-0.2
2673,297,1,0,0,0,0,9.65
2674,297,2,0,0,0,0,8.27
2675,297,3,0,0,0,0,7.61
2676,297,4,0,0,0,0,6.67
2677,297,5,0,0,0,0,4.72
2678,297,6,0,0,0,0,2.79
2679,297,7,0,0,0,0,1.6
2680,297,8,0,0,0,0,0.69
2681,297,9,0,0,0,0,-0.01
2682,298,1,0,0,0,0,9.64
2683,298,2,0,0,0,0,8.27
2684,298,3,0,0,0,0,7.56
2685,298,4,0,0,0,0,6.44
2686,298,5,0,0,0,0,4.62
2687,298,6,0,0,0,0,3.02
2688,298,7,0,0,0,0,1.78
2689,298,8,0,0,0,0,0.76
2690,298,9,0,0,0,0,0.04
2691,299,1,0,1,0,0,9.28
2692,299,2,0,1,0,0,8.16
2693,299,3,0,0,0,0,7.41
2694,299,4,0,0,0,0,6.09
2695,299,5,0,0,0,0,4.04
2696,299,6,0,1,0,0,2.53
2697,299,7,0,1,0,0,1.57
2698,299,8,0,0,0,0,0.71
2699,299,9,0,0,0,0,-0.01
2700,300,1,0,0,0,0,9.52
2701,300,2,0,0,0,0,8.35
2702,300,3,0,0,0,0,7.65
2703,300,4,0,0,0,0,6.53
2704,300,5,0,0,0,0,4.64
2705,300,6,0,1,0,0,3.0
2706,300,7,0,1,0,0,1.83
2707,300,8,0,1,0,0,0.92
2708,300,9,0,1,0,0,0.18
2709,301,1,0,0,0,0,9.41
2710,301,2,0,0,0,0,8.27
2711,301,3,0,0,0,0,7.6
2712,301,4,0,0,0,0,6.67
2713,301,5,0,0,0,0,5.05
2714,301,6,0,1,0,0,3.17
2715,301,7,0,1,0,0,1.55
2716,301,8,0,1,0,0,0.6
2717,301,9,0,1,0,0,-0.09
2718,302,1,0,0,0,0,9.52
2719,302,2,0,0,0,0,8.43
2720,302,3,0,0,0,0,7.75
2721,302,4,0,0,0,0,6.84
2722,302,5,0,0,0,0,5.0
2723,302,6,0,1,0,0,3.19
2724,302,7,0,1,0,0,1.87
2725,302,8,0,1,0,0,0.88
2726,302,9,0,1,0,0,0.11
2727,303,1,0,0,0,0,9.47
2728,303,2,0,0,0,0,8.38
2729,303,3,0,0,0,0,7.75
2730,303,4,0,0,0,0,6.87
2731,303,5,0,0,0,0,5.14
2732,303,6,0,1,0,0,3.34
2733,303,7,0,1,0,0,1.94
2734,303,8,0,1,0,0,0.97
2735,303,9,0,1,0,0,0.26
2736,304,1,0,0,0,0,9.65
2737,304,2,0,0,0,0,8.41
2738,304,3,0,0,0,0,7.75
2739,304,4,0,0,0,0,6.78
2740,304,5,0,1,0,0,4.79
2741,304,6,0,1,0,0,2.64
2742,304,7,0,1,0,0,1.21
2743,304,8,0,0,0,0,0.36
2744,304,9,0,0,0,0,-0.22
2745,305,1,0,0,0,0,9.47
2746,305,2,0,0,0,0,8.37
2747,305,3,0,0,0,0,7.79
2748,305,4,0,0,0,0,6.93
2749,305,5,0,1,0,0,5.25
2750,305,6,0,1,0,0,3.02
2751,305,7,0,0,0,0,1.21
2752,305,8,0,1,0,0,0.29
2753,305,9,0,1,0,0,-0.25
2754,306,1,0,0,0,0,9.56
2755,306,2,0,0,0,0,8.43
2756,306,3,0,1,0,0,7.76
2757,306,4,0,0,0,0,6.53
2758,306,5,0,1,0,0,4.89
2759,306,6,0,1,0,0,3.29
2760,306,7,0,0,0,0,1.62
2761,306,8,0,0,0,0,0.53
2762,306,9,0,1,0,0,-0.05
2763,307,1,0,0,0,0,9.44
2764,307,2,0,0,0,0,8.34
2765,307,3,0,0,0,0,7.72
2766,307,4,0,0,0,0,6.44
2767,307,5,0,0,0,0,4.54
2768,307,6,0,0,0,0,2.99
2769,307,7,0,0,0,0,1.5
2770,307,8,0,0,0,0,0.48
2771,307,9,0,1,0,0,-0.16
2772,308,1,0,0,0,0,9.61
2773,308,2,0,0,0,0,8.39
2774,308,3,0,1,0,0,7.77
2775,308,4,0,0,0,0,6.58
2776,308,5,0,1,0,0,4.82
2777,308,6,0,0,0,0,3.23
2778,308,7,0,0,0,0,1.81
2779,308,8,0,0,0,0,0.73
2780,308,9,0,0,0,0,-0.01
2781,309,1,0,0,0,0,9.56
2782,309,2,0,0,0,0,8.35
2783,309,3,0,0,0,0,7.72
2784,309,4,0,0,0,0,6.79
2785,309,5,0,1,0,0,5.19
2786,309,6,0,1,0,0,3.25
2787,309,7,0,0,0,0,1.48
2788,309,8,0,0,0,0,0.59
2789,309,9,0,0,0,0,0.02
2790,310,1,0,0,0,0,9.57
2791,310,2,0,0,0,0,8.36
2792,310,3,0,0,0,0,7.73
2793,310,4,0,0,0,0,6.92
2794,310,5,0,1,0,0,5.46
2795,310,6,0,1,0,0,3.34
2796,310,7,0,0,0,0,1.32
2797,310,8,0,0,0,0,0.42
2798,310,9,0,0,0,0,-0.12
2799,311,1,0,0,0,0,9.44
2800,311,2,0,0,0,0,8.31
2801,311,3,0,0,0,0,7.75
2802,311,4,0,0,0,0,7.16
2803,311,5,0,1,0,0,5.92
2804,311,6,0,1,0,0,3.56
2805,311,7,0,0,0,0,1.13
2806,311,8,0,0,0,0,0.14
2807,311,9,0,0,0,0,-0.34
2808,312,1,0,0,0,0,9.5
2809,312,2,0,0,0,0,8.36
2810,312,3,0,0,0,0,7.8
2811,312,4,0,1,0,0,7.31
2812,312,5,1,1,0,1,6.29
2813,312,6,0,1,0,0,4.37
2814,312,7,0,1,0,0,1.83
2815,312,8,0,0,0,0,0.47
2816,312,9,0,0,0,0,-0.2
2817,313,1,0,0,0,0,9.52
2818,313,2,0,0,0,0,8.37
2819,313,3,0,0,0,0,7.76
2820,313,4,0,0,0,0,7.14
2821,313,5,0,0,0,0,5.76
2822,313,6,0,1,0,0,3.81
2823,313,7,1,1,0,1,2.0
2824,313,8,0,1,0,0,0.78
2825,313,9,0,0,0,0,0.03
2826,314,1,0,1,0,0,9.34
2827,314,2,0,0,0,0,8.31
2828,314,3,0,0,0,0,7.66
2829,314,4,0,0,0,0,6.58
2830,314,5,0,1,0,0,4.75
2831,314,6,0,1,0,0,3.01
2832,314,7,0,1,0,0,1.41
2833,314,8,0,0,0,0,0.29
2834,314,9,0,0,0,0,-0.29
2835,315,1,0,1,0,0,9.31
2836,315,2,0,0,0,0,8.24
2837,315,3,0,0,0,0,7.53
2838,315,4,0,0,0,0,6.32
2839,315,5,0,0,0,0,4.31
2840,315,6,0,0,0,0,2.47
2841,315,7,0,0,0,0,1.28
2842,315,8,0,1,0,0,0.42
2843,315,9,0,1,0,0,-0.07
2844,316,1,0,1,0,0,9.23
2845,316,2,0,0,0,0,8.3
2846,316,3,0,0,0,0,7.59
2847,316,4,0,0,0,0,5.93
2848,316,5,0,1,0,0,3.83
2849,316,6,0,0,0,0,2.39
2850,316,7,0,0,0,0,1.31
2851,316,8,0,0,0,0,0.65
2852,316,9,0,1,0,0,0.26
2853,317,1,0,0,0,0,9.65
2854,317,2,0,0,0,0,8.46
2855,317,3,0,0,0,0,7.79
2856,317,4,0,1,0,0,6.23
2857,317,5,0,1,0,0,3.76
2858,317,6,0,0,0,0,2.3
2859,317,7,0,0,0,0,1.48
2860,317,8,0,1,0,0,0.99
2861,317,9,0,1,0,0,0.59
2862,318,1,0,0,0,0,9.65
2863,318,2,0,0,0,0,8.36
2864,318,3,0,0,0,0,7.55
2865,318,4,0,1,0,0,5.86
2866,318,5,0,1,0,0,3.88
2867,318,6,0,0,0,0,2.52
2868,318,7,0,0,0,0,1.59
2869,318,8,0,0,0,0,1.0
2870,318,9,0,1,0,0,0.62
2871,319,1,1,1,1,1,10.27
2872,319,2,0,1,0,0,8.51
2873,319,3,0,1,0,0,7.61
2874,319,4,0,1,0,0,5.98
2875,319,5,0,0,0,0,3.75
2876,319,6,0,0,0,0,2.5
2877,319,7,0,0,0,0,1.75
2878,319,8,0,1,0,0,1.17
2879,319,9,0,1,0,0,0.72
2880,320,1,1,1,1,1,10.17
2881,320,2,0,1,0,0,8.41
2882,320,3,0,1,0,0,7.49
2883,320,4,0,1,0,0,6.24
2884,320,5,0,1,0,0,4.48
2885,320,6,0,0,0,0,2.81
2886,320,7,0,0,0,0,1.44
2887,320,8,0,0,0,0,0.65
2888,320,9,0,0,0,0,0.19
2889,321,1,1,1,1,1,10.49
2890,321,2,1,1,1,1,8.69
2891,321,3,0,1,0,0,7.71
2892,321,4,0,1,0,0,6.34
2893,321,5,0,1,0,0,4.51
2894,321,6,0,0,0,0,3.03
2895,321,7,0,0,0,0,1.58
2896,321,8,0,0,0,0,0.75
2897,321,9,0,0,0,0,0.3
2898,322,1,0,1,0,0,10.15
2899,322,2,0,1,0,0,8.42
2900,322,3,0,1,0,0,7.53
2901,322,4,0,1,0,0,6.13
2902,322,5,0,0,0,0,4.32
2903,322,6,0,0,0,0,2.66
2904,322,7,0,0,0,0,1.29
2905,322,8,0,0,0,0,0.69
2906,322,9,0,1,0,0,0.29
2907,323,1,1,1,1,1,10.35
2908,323,2,0,1,0,0,8.6
2909,323,3,0,1,0,0,7.67
2910,323,4,0,1,0,0,6.66
2911,323,5,0,1,0,0,4.97
2912,323,6,0,1,0,0,3.49
2913,323,7,0,1,0,0,2.06
2914,323,8,0,0,0,0,0.99
2915,323,9,0,0,0,0,0.36
2916,324,1,1,1,1,1,10.24
2917,324,2,0,1,0,0,8.59
2918,324,3,0,1,0,0,7.51
2919,324,4,0,1,0,0,6.18
2920,324,5,0,1,0,0,4.83
2921,324,6,0,0,0,0,3.77
2922,324,7,0,1,0,0,2.57
2923,324,8,0,1,0,0,1.45
2924,324,9,1,1,0,1,0.76
2925,325,1,1,1,1,1,10.32
2926,325,2,1,1,0,1,8.65
2927,325,3,0,1,0,0,7.5
2928,325,4,0,1,0,0,5.65
2929,325,5,0,0,0,0,3.97
2930,325,6,0,0,0,0,2.92
2931,325,7,0,0,0,0,2.05
2932,325,8,0,1,0,0,1.33
2933,325,9,0,1,0,0,0.71
2934,326,1,1,1,1,1,10.16
2935,326,2,1,1,0,1,8.62
2936,326,3,0,1,0,0,7.41
2937,326,4,0,1,0,0,5.27
2938,326,5,0,0,0,0,3.72
2939,326,6,0,0,0,0,2.72
2940,326,7,0,0,0,0,1.79
2941,326,8,0,1,0,0,1.11
2942,326,9,0,1,0,0,0.53
2943,327,1,1,1,0,1,9.93
2944,327,2,1,1,0,1,8.5
2945,327,3,0,1,0,0,7.54
2946,327,4,0,1,0,0,5.6
2947,327,5,0,1,0,0,3.47
2948,327,6,0,0,0,0,2.1
2949,327,7,0,0,0,0,1.15
2950,327,8,0,1,0,0,0.65
2951,327,9,0,1,0,0,0.17
2952,328,1,0,1,0,0,10.02
2953,328,2,0,1,0,0,8.41
2954,328,3,0,1,0,0,7.45
2955,328,4,1,1,0,1,5.1
2956,328,5,1,1,0,1,2.66
2957,328,6,0,0,0,0,1.62
2958,328,7,0,0,0,0,0.86
2959,328,8,0,0,0,0,0.38
2960,328,9,0,1,0,0,0.01
2961,329,1,0,0,0,0,9.78
2962,329,2,0,0,0,0,8.36
2963,329,3,0,1,0,0,7.68
2964,329,4,0,1,0,0,5.86
2965,329,5,0,0,0,0,2.86
2966,329,6,0,0,0,0,1.33
2967,329,7,0,0,0,0,0.72
2968,329,8,0,0,0,0,0.44
2969,329,9,0,1,0,0,0.17
2970,330,1,0,0,0,0,9.47
2971,330,2,0,0,0,0,8.24
