time,rho1,rho2,rho3,rho4,rho5,rho6,rho7,rho8,rho9
19950,1,1,2,2,1,1,1,1,1
19951,1,2,2,2,1,1,1,1,1
19952,3,3,3,3,3,3,3,3,3
19953,2,3,3,3,3,3,3,3,3
19954,1,2,2,2,3,3,3,3,3
19955,1,2,2,2,3,3,3,3,3
19956,1,1,2,2,3,3,3,3,3
19957,1,1,2,2,3,3,3,3,3
19958,1,1,2,2,3,3,3,3,3
19959,1,1,2,3,3,3,3,3,3
19960,1,2,2,3,3,3,3,3,3
19961,1,2,3,3,3,3,3,3,3
19962,1,2,2,3,3,3,3,3,3
19963,1,1,2,3,3,3,3,3,3
19964,1,1,2,3,3,3,3,3,3
19965,1,1,2,2,2,3,3,3,3
19966,2,2,2,2,2,3,3,3,3
19967,1,2,2,3,3,3,3,3,3
19968,1,2,2,3,3,3,3,3,3
19969,2,2,2,3,3,3,3,3,3
19970,1,1,2,2,2,3,3,3,3
19971,1,2,2,3,3,3,3,3,3
19972,2,2,3,3,3,3,3,3,3
19973,2,2,3,3,3,3,3,3,3
19974,1,2,3,3,3,3,3,3,3
19975,2,2,3,3,3,3,3,3,3
19976,3,2,3,3,3,3,3,3,3
19977,2,2,2,3,3,3,3,3,3
19978,2,2,3,3,3,3,3,3,3
19979,3,3,3,3,3,3,3,3,3
19980,1,2,3,3,3,3,3,3,3
19981,1,2,3,3,3,3,3,3,3
19982,1,2,3,3,3,3,3,3,3
19983,1,2,3,3,3,3,3,3,3
19984,1,2,3,3,3,3,3,3,3
19985,1,1,3,3,3,3,3,3,3
19986,1,1,3,3,3,3,3,3,3
19987,1,2,3,3,3,3,2,2,2
19988,1,2,3,3,3,2,2,2,2
19989,1,2,3,3,2,2,2,2,2
19990,1,2,3,3,3,2,2,2,2
19991,1,2,3,3,3,2,2,2,2
19992,1,2,3,3,3,3,3,2,2
19993,2,2,3,3,3,3,3,2,2
19994,2,2,3,2,2,2,2,2,2
19995,2,2,3,2,2,2,2,1,1
19996,2,2,3,3,2,2,2,2,2
19997,2,2,3,3,2,2,2,2,2
19998,2,2,3,3,2,2,2,2,2
19999,2,2,3,3,3,3,2,2,2
20000,2,2,2,3,3,3,2,2,2
20001,1,2,2,3,3,3,3,2,2
20002,2,2,3,3,3,2,2,2,2
20003,2,3,3,3,3,3,2,2,2
20004,2,2,2,3,3,3,2,2,2
20005,2,2,3,3,3,2,2,2,2
20006,2,2,3,3,3,3,2,2,2
20007,1,2,3,3,3,3,2,2,2
20008,1,2,3,3,3,3,2,2,2
20009,1,2,3,3,3,2,2,2,2
20010,1,1,2,3,3,2,2,2,2
20011,1,1,2,3,2,2,2,2,2
20012,1,1,2,3,3,2,2,2,2
20013,1,1,2,2,3,2,2,2,2
20014,1,1,2,2,3,2,2,2,2
20015,1,1,2,2,2,2,2,2,2
20016,1,1,2,3,3,2,2,2,2
20017,1,1,2,3,3,2,2,2,2
20018,1,1,2,3,3,2,2,2,2
20019,1,1,2,3,3,2,2,2,2
20020,1,1,2,3,3,2,2,2,2
20021,1,1,2,3,3,2,2,2,2
20022,1,1,2,3,3,2,2,2,2
20023,1,1,2,3,3,3,2,2,2
20024,1,1,2,3,3,2,2,2,2
20025,1,1,2,3,3,3,2,2,2
20026,1,1,2,3,3,3,2,2,2
20027,1,1,2,3,3,3,2,2,2
20028,1,1,2,3,3,3,2,2,2
20029,1,2,2,3,3,3,3,2,2
20030,1,2,2,3,3,3,3,3,3
20031,2,1,2,2,2,3,3,3,3
20032,2,1,2,3,3,3,3,3,3
20033,2,2,2,3,2,3,3,3,3
20034,2,1,2,2,2,3,3,3,3
20035,2,2,2,3,3,3,3,3,3
20036,2,2,3,3,3,3,3,3,3
20037,2,2,2,3,3,3,3,3,3
20038,1,1,2,3,3,3,3,3,3
20039,1,1,2,3,3,3,3,3,3
20040,1,1,2,3,3,3,3,2,2
20041,1,1,2,3,3,3,3,2,2
20042,1,1,2,3,3,3,3,2,2
20043,1,1,2,3,3,3,3,2,2
20044,1,1,2,3,3,3,3,2,2
20045,1,1,2,3,3,3,3,3,3
20046,1,1,2,3,3,3,3,2,2
20047,1,1,2,3,3,3,3,2,2
20048,1,1,2,3,3,3,3,2,2
20049,2,2,3,3,3,3,3,2,2
20050,2,2,3,3,3,3,3,3,3
20051,2,2,3,3,3,3,3,2,2
20052,2,2,3,3,3,3,3,2,2
20053,2,2,3,3,3,3,3,2,2
20054,2,2,3,3,3,3,3,2,2
20055,1,1,3,3,3,3,3,3,3
20056,2,2,3,3,3,3,3,3,3
20057,3,3,3,3,3,3,3,2,2
20058,3,3,3,3,3,3,3,2,2
20059,3,3,3,3,3,3,3,2,2
20060,3,2,3,3,3,3,3,2,2
20061,2,2,3,3,3,3,3,2,2
20062,2,2,3,3,3,3,3,2,2
20063,2,2,3,3,3,3,3,2,2
20064,1,2,3,3,3,3,3,3,3
20065,1,1,3,3,3,3,3,3,3
20066,2,1,2,3,3,3,3,3,3
20067,2,2,3,3,3,3,3,3,3
20068,2,2,3,3,3,3,3,3,3
20069,2,2,3,3,3,3,3,3,3
20070,2,1,2,3,3,3,3,2,2
20071,2,2,2,3,3,3,3,2,2
20072,2,2,2,3,3,3,2,2,2
20073,1,1,2,3,3,3,2,2,2
20074,1,1,2,3,3,3,3,2,2
20075,2,1,2,3,3,3,3,3,3
20076,2,2,2,3,3,3,3,2,2
20077,2,2,3,3,3,3,3,3,3
20078,2,2,2,3,3,3,3,2,2
20079,3,3,3,3,3,3,3,3,3
20080,3,2,3,3,3,3,3,3,3
20081,2,2,3,3,3,3,3,3,3
20082,1,1,2,3,3,3,3,2,2
20083,1,2,3,3,3,3,3,3,3
20084,1,2,3,3,3,3,3,2,2
20085,1,2,3,3,3,3,2,2,2
20086,1,2,3,3,3,2,2,2,2
20087,1,2,3,3,3,3,3,3,3
20088,1,1,3,3,3,3,3,3,3
20089,1,2,3,3,3,3,3,3,3
20090,1,2,3,3,3,3,3,3,3
20091,1,2,3,3,3,3,3,3,3
20092,1,2,3,3,3,3,2,2,2
20093,1,2,3,3,3,3,2,2,2
20094,2,2,3,3,3,3,2,2,2
20095,3,2,3,3,3,3,3,3,3
20096,2,2,3,3,3,3,3,3,3
20097,2,3,3,3,3,3,3,3,3
20098,3,3,3,3,3,3,3,3,3
20099,3,3,3,3,3,3,3,3,3
20100,3,3,3,3,3,3,3,3,3
20101,3,3,3,3,2,2,2,2,2
20102,1,1,2,2,2,2,2,2,2
20103,2,2,3,3,3,3,3,3,3
20104,3,3,3,3,3,3,3,3,3
20105,2,2,2,3,3,3,2,2,2
20106,3,3,3,3,3,3,2,2,2
20107,3,3,3,3,3,3,3,2,2
20108,3,3,3,3,2,2,2,2,2
20109,3,3,3,2,2,2,2,2,2
20110,2,2,3,2,2,2,2,2,2
20111,2,2,3,2,1,1,2,2,2
20112,2,3,3,3,2,1,1,3,3
20113,2,3,3,3,1,1,1,2,2
20114,2,3,3,3,3,2,2,2,2
20115,2,2,3,3,3,2,2,2,2
20116,2,3,3,3,3,3,3,3,3
20117,1,2,3,3,3,3,2,2,2
20118,2,3,3,3,3,3,2,2,2
20119,1,2,3,3,3,3,2,2,2
20120,1,2,3,3,3,3,3,3,3
20121,1,2,3,3,3,2,2,2,2
20122,2,3,3,3,3,2,2,2,2
20123,1,2,3,3,3,3,3,3,3
20124,2,3,3,3,2,2,2,3,3
20125,1,2,3,3,3,3,3,3,3
20126,1,2,3,3,3,3,3,3,3
20127,2,2,3,3,3,3,3,3,3
20128,1,2,3,3,3,3,3,3,3
20129,2,2,3,3,3,3,3,3,3
20130,1,2,3,3,3,3,3,3,3
20131,2,2,3,3,3,3,3,3,3
20132,3,3,3,3,3,3,3,3,3
20133,3,3,3,3,3,3,3,3,3
20134,3,3,3,3,3,3,3,3,3
20135,3,3,3,3,3,3,3,3,3
20136,3,3,3,3,3,3,3,3,3
20137,3,3,3,3,3,3,3,3,3
20138,2,3,3,3,3,3,3,3,3
20139,1,2,3,3,3,3,3,3,3
20140,2,2,3,3,3,3,3,3,3
20141,3,3,3,3,3,3,2,2,2
20142,3,3,3,3,3,3,2,2,2
20143,2,3,3,3,3,3,2,2,2
20144,2,3,3,3,3,3,3,3,3
20145,2,2,3,3,3,3,3,3,3
20146,3,3,3,3,3,3,3,3,3
20147,3,3,3,3,3,3,3,3,3
20148,2,3,3,3,3,3,3,3,3
20149,2,2,2,3,3,3,3,3,3
20150,1,1,2,2,2,2,3,3,3
20151,3,3,3,3,3,3,3,3,3
20152,3,3,3,3,3,3,3,3,3
20153,3,3,3,3,3,2,2,2,2
20154,2,3,3,3,2,2,2,2,2
20155,1,2,3,3,2,2,2,2,2
20156,1,1,2,2,2,2,2,2,2
20157,2,3,3,3,2,2,2,2,2
20158,2,2,3,3,3,2,2,2,2
20159,1,2,3,3,3,3,3,3,3
20160,2,2,3,3,3,2,2,2,2
20161,1,2,3,3,3,3,3,3,3
20162,2,2,3,3,3,2,2,2,2
20163,2,2,3,3,3,3,3,3,3
20164,2,3,3,3,3,3,3,3,3
20165,2,1,2,2,1,2,1,1,1
20166,2,3,3,2,2,2,2,1,1
20167,2,2,3,2,1,1,2,2,2
20168,3,3,3,2,1,1,1,1,1
20169,2,2,2,2,1,1,2,2,2
20170,1,1,2,2,2,2,2,2,2
20171,2,1,2,2,2,2,2,1,1
20172,3,2,3,2,1,1,1,1,1
20173,2,2,3,3,2,2,1,1,1
20174,2,2,3,3,3,2,1,1,1
20175,3,2,2,3,3,2,2,1,1
20176,3,2,3,3,2,2,2,1,1
20177,3,2,2,3,2,2,2,2,2
20178,3,2,3,3,3,2,2,2,2
20179,3,2,3,3,2,2,2,2,2
20180,3,2,3,3,2,2,1,2,2
20181,1,1,3,3,2,2,1,1,1
20182,2,2,3,3,2,2,2,2,2
20183,1,1,3,2,1,1,1,1,1
20184,1,2,3,3,2,1,1,1,1
20185,2,3,3,3,2,1,1,1,1
20186,1,2,3,3,1,1,1,1,1
20187,2,3,3,3,2,1,1,1,1
20188,2,3,3,3,2,1,1,1,1
20189,2,3,3,3,2,2,1,1,1
20190,2,3,3,3,2,1,1,1,1
20191,2,3,3,3,2,2,1,1,1
20192,1,2,3,2,2,1,1,1,1
20193,1,1,2,2,1,1,1,1,1
20194,1,1,3,3,2,2,1,1,1
20195,1,2,2,2,2,2,1,1,1
20196,1,1,2,2,2,2,2,2,2
20197,1,1,2,3,2,2,2,2,2
20198,2,2,3,3,2,2,2,2,2
20199,2,1,3,3,2,2,2,2,2
20200,2,1,2,3,2,2,2,2,2
20201,1,1,2,2,2,2,1,1,1
20202,1,1,2,3,2,2,1,1,1
20203,2,2,3,3,3,2,2,1,1
20204,2,2,3,3,3,2,2,2,2
20205,1,1,3,3,3,2,2,2,2
20206,2,1,2,3,3,2,2,2,2
20207,2,2,3,3,2,2,2,2,2
20208,2,1,2,2,2,3,2,2,2
20209,3,2,3,3,3,3,2,2,2
20210,3,2,2,3,3,2,2,1,1
20211,3,2,3,3,2,2,2,2,2
20212,3,2,3,3,2,2,1,1,1
20213,3,2,3,3,2,2,1,1,1
20214,3,2,3,3,2,2,1,1,1
20215,2,2,2,3,2,2,1,1,1
20216,3,2,2,2,2,1,1,1,1
20217,2,2,2,2,1,1,1,1,1
20218,1,1,2,2,1,1,1,1,1
20219,2,1,2,3,2,1,1,1,1
20220,1,1,2,2,2,2,1,1,1
20221,1,1,2,3,2,2,1,1,1
20222,2,2,2,2,2,2,1,1,1
20223,2,2,2,2,2,2,1,1,1
20224,3,3,2,2,2,1,1,1,1
20225,3,3,2,2,2,2,1,1,1
20226,3,3,2,3,2,2,1,2,2
20227,3,2,2,2,2,1,1,1,1
20228,3,2,2,2,1,1,1,1,1
20229,3,2,2,2,1,1,1,1,1
20230,3,3,3,2,1,1,1,1,1
20231,3,3,3,3,1,1,1,1,1
20232,3,3,3,3,1,1,1,1,1
20233,3,3,3,3,1,1,1,1,1
20234,3,3,3,2,1,1,1,1,1
20235,3,3,3,2,1,1,1,1,1
20236,3,3,3,2,1,1,1,2,2
20237,3,3,3,2,1,1,1,1,1
20238,3,3,3,2,1,1,1,1,1
20239,3,3,3,3,2,1,1,1,1
20240,3,3,3,3,2,1,1,1,1
20241,3,3,3,3,2,1,1,1,1
20242,3,3,3,2,1,1,1,1,1
20243,3,3,3,2,1,1,1,1,1
20244,3,3,3,3,2,1,1,1,1
20245,2,2,3,2,2,1,1,1,1
20246,2,2,3,3,2,1,1,1,1
20247,1,2,3,3,2,1,1,2,2
20248,1,2,3,2,2,1,1,2,2
20249,1,2,2,2,2,1,1,1,1
20250,3,3,3,3,3,2,2,2,2
20251,3,3,3,3,3,3,2,1,1
20252,2,2,3,3,3,3,2,1,1
20253,2,2,2,2,2,2,2,1,1
20254,2,2,3,3,3,3,3,2,2
20255,2,2,3,3,2,2,1,1,1
20256,2,1,2,3,3,2,2,1,1
20257,2,2,3,3,3,3,2,1,1
20258,3,2,3,3,3,2,2,1,1
20259,2,2,3,3,2,2,2,1,1
20260,3,3,3,3,2,2,1,1,1
20261,3,2,3,3,2,2,2,1,1
20262,2,2,3,3,2,2,1,1,1
20263,1,2,3,2,1,1,1,1,1
20264,2,2,3,2,1,1,1,1,1
20265,2,2,3,3,2,1,1,1,1
20266,2,2,3,3,2,1,1,1,1
20267,2,2,3,3,2,1,1,1,1
20268,2,1,2,3,2,2,2,1,1
20269,2,2,2,3,2,2,1,1,1
20270,2,1,2,3,3,2,2,1,1
20271,2,1,2,3,3,3,2,2,2
20272,2,1,2,3,3,2,2,2,2
20273,3,2,3,3,3,3,3,2,2
20274,2,2,2,3,3,3,3,2,2
20275,2,2,2,3,3,3,2,2,2
20276,2,1,2,3,3,2,2,1,1
20277,1,1,2,3,2,2,2,2,2
20278,2,2,3,3,2,2,2,1,1
20279,2,2,3,3,2,2,2,2,2
20280,1,1,2,3,3,2,2,2,2
20281,1,1,2,2,2,2,2,2,2
20282,2,2,2,2,2,1,1,1,1
20283,2,1,2,2,2,2,2,1,1
20284,1,1,2,2,2,2,2,1,1
20285,2,2,2,2,2,2,2,1,1
20286,1,2,2,2,1,2,2,1,1
20287,2,2,3,2,2,2,2,3,3
20288,2,2,2,2,2,3,3,3,3
20289,1,2,2,2,2,2,3,3,3
20290,2,2,2,2,2,3,3,3,3
20291,2,1,2,2,2,3,3,3,3
20292,2,1,2,2,3,3,3,3,3
20293,1,1,2,2,2,3,3,3,3
20294,2,2,2,3,3,3,2,2,2
20295,1,1,2,3,3,3,2,1,1
20296,2,2,3,3,3,3,2,2,2
20297,2,2,3,3,2,2,1,1,1
20298,1,1,3,3,2,1,1,1,1
20299,2,1,3,3,2,2,1,1,1
20300,1,1,3,3,3,2,2,1,1
20301,2,1,3,3,3,2,1,1,1
20302,3,2,3,3,3,3,2,1,1
20303,2,2,3,3,3,3,2,1,1
20304,2,1,3,3,3,3,3,2,2
20305,1,1,3,3,3,2,2,2,2
20306,2,2,3,3,3,3,3,3,3
20307,3,3,3,3,3,2,2,1,1
20308,2,1,2,2,2,2,2,2,2
20309,1,1,2,3,2,2,2,2,2
20310,2,2,3,3,2,2,1,1,1
20311,2,2,3,2,2,2,2,1,1
20312,2,2,2,2,2,2,1,1,1
20313,2,2,3,3,3,2,2,1,1
20314,3,2,3,3,2,2,2,2,2
20315,2,2,3,3,2,2,2,1,1
20316,3,2,3,3,3,3,2,2,2
20317,2,2,3,3,3,3,2,2,2
20318,2,2,3,3,3,2,2,2,2
20319,1,1,3,3,3,2,2,2,2
20320,1,2,3,3,3,2,2,2,2
20321,1,2,3,3,2,2,2,2,2
20322,2,2,3,2,2,2,2,2,2
20323,1,2,2,2,2,2,2,2,2
20324,2,2,3,3,2,2,2,2,2
20325,2,2,2,3,2,2,2,2,2
20326,3,3,3,3,2,2,2,2,2
20327,3,3,3,3,2,2,2,2,2
20328,3,3,3,3,2,2,2,2,2
20329,3,2,3,3,3,2,2,2,2
20330,3,2,3,3,3,2,2,2,2
20331,2,2,3,3,2,3,3,2,2
20332,3,3,3,3,3,3,3,2,2
20333,2,2,2,3,3,3,3,3,3
20334,2,1,2,3,3,3,3,3,3
20335,1,1,2,2,2,3,3,2,2
20336,1,1,2,3,2,2,2,2,2
20337,1,2,2,3,3,3,3,2,2
20338,1,2,3,3,3,3,3,2,2
20339,1,2,3,3,3,3,3,3,3
20340,1,2,3,3,3,3,3,3,3
20341,1,1,3,3,3,3,3,3,3
20342,1,1,2,2,2,2,2,2,2
20343,1,2,3,3,2,2,2,2,2
20344,1,2,3,3,2,2,2,2,2
20345,2,2,3,3,2,2,2,1,1
20346,2,2,3,2,2,2,2,1,1
20347,2,2,2,2,2,2,2,1,1
20348,2,2,2,2,2,2,2,2,2
20349,2,2,3,3,2,2,2,2,2
20350,2,2,3,3,3,2,2,2,2
20351,2,3,3,3,3,2,2,2,2
20352,2,3,3,3,3,3,2,2,2
20353,2,3,3,3,3,2,2,2,2
20354,2,3,3,3,3,3,2,2,2
20355,2,2,3,3,3,3,2,2,2
20356,2,3,3,3,3,3,3,2,2
20357,2,2,3,3,3,3,3,2,2
20358,1,2,3,3,3,3,2,2,2
20359,1,2,3,3,3,3,2,2,2
20360,1,2,3,3,3,3,1,1,1
20361,2,2,3,3,3,3,3,2,2
20362,1,2,3,3,3,3,2,2,2
20363,1,2,3,3,3,3,2,2,2
20364,2,2,3,3,2,2,2,2,2
20365,1,2,2,3,2,3,2,2,2
20366,1,1,2,2,2,3,2,2,2
20367,1,1,2,2,2,3,2,1,1
20368,2,2,3,3,3,3,2,1,1
20369,2,2,3,3,3,3,3,1,1
20370,2,2,3,3,3,3,3,1,1
20371,2,2,3,3,3,3,1,1,1
20372,2,2,3,3,3,3,1,1,1
20373,2,2,2,3,3,3,1,1,1
20374,2,2,3,3,3,3,1,1,1
20375,2,2,3,3,3,3,1,1,1
20376,2,2,3,3,3,3,2,1,1
20377,2,2,3,3,3,3,3,2,2
20378,2,2,3,3,3,3,3,2,2
20379,2,2,3,3,3,3,3,2,2
20380,2,2,3,3,3,3,2,2,2
20381,2,2,3,3,3,3,2,2,2
20382,1,2,2,3,3,3,3,2,2
20383,1,2,2,3,3,3,3,2,2
20384,1,1,2,2,2,3,3,2,2
20385,1,2,2,3,3,3,3,3,3
20386,1,1,2,3,3,3,3,3,3
20387,1,1,2,3,3,3,3,3,3
20388,1,1,2,3,3,3,3,3,3
20389,1,1,2,3,3,3,3,3,3
20390,1,1,2,3,3,3,3,3,3
20391,2,2,3,3,3,3,3,3,3
20392,1,2,3,3,2,3,3,3,3
20393,1,1,2,3,2,2,3,2,2
20394,1,1,2,3,2,2,2,2,2
20395,1,1,2,3,2,2,2,2,2
20396,1,1,2,3,2,2,2,2,2
20397,1,2,3,3,3,3,2,1,1
20398,2,2,3,3,3,2,1,1,1
20399,1,1,1,1,1,2,2,1,1
20400,1,1,2,1,2,2,2,2,2
20401,2,1,2,2,1,2,2,1,1
20402,1,1,1,1,1,1,1,1,1
20403,1,1,2,1,1,2,1,1,1
20404,2,2,2,2,1,1,1,1,1
20405,3,2,2,1,1,1,1,1,1
20406,3,3,3,2,2,2,2,3,3
20407,1,1,1,1,1,1,1,1,1
20408,3,2,1,1,1,1,1,1,1
20409,2,1,1,1,1,2,2,3,3
20410,2,2,2,1,1,1,1,1,1
20411,3,3,3,3,2,2,1,1,1
20412,1,1,1,1,1,1,1,1,1
20413,3,1,1,1,1,1,1,1,1
20414,1,1,1,1,1,1,1,1,1
20415,1,1,1,1,1,1,1,1,1
20416,2,2,2,1,1,1,1,1,1
20417,2,1,2,1,1,1,1,1,1
20418,3,1,1,1,1,1,1,1,1
20419,2,1,1,1,1,1,1,1,1
20420,3,1,1,1,1,1,1,1,1
20421,2,1,1,1,1,1,1,1,1
20422,3,1,1,1,1,1,1,1,1
20423,3,2,1,1,1,1,1,1,1
20424,2,1,1,1,1,1,1,1,1
20425,2,1,1,1,1,1,1,1,1
20426,1,1,1,1,1,1,1,1,1
20427,2,1,1,1,1,1,1,1,1
20428,1,1,1,1,1,1,1,1,1
20429,1,1,1,1,1,1,1,1,1
20430,1,1,1,1,1,1,1,1,1
20431,1,1,1,1,1,1,1,1,1
20432,1,1,1,1,1,1,1,1,1
20433,1,1,1,1,1,1,1,1,1
20434,1,1,1,1,1,1,1,1,1
20435,1,1,1,1,1,1,1,1,1
20436,1,1,1,1,1,1,1,1,1
20437,1,1,1,1,1,1,1,1,1
20438,1,1,1,1,1,1,1,1,1
20439,1,1,1,1,1,1,1,1,1
20440,2,1,1,1,1,1,1,1,1
20441,2,1,1,1,1,1,1,2,2
20442,2,1,1,1,1,1,1,2,2
20443,1,1,1,1,1,1,1,1,1
20444,1,1,1,1,1,1,1,1,1
20445,1,1,1,1,1,1,1,1,1
20446,1,1,1,1,1,1,1,1,1
20447,1,1,1,1,1,1,1,1,1
20448,1,1,1,1,1,1,1,1,1
20449,1,1,1,1,1,1,1,1,1
20450,3,3,2,2,1,1,1,1,1
20451,1,1,1,1,1,1,1,1,1
20452,3,3,2,1,1,1,1,1,1
20453,3,3,3,1,1,1,1,1,1
20454,3,3,2,1,1,1,1,1,1
20455,3,3,2,1,1,1,1,1,1
20456,3,1,1,1,1,1,1,1,1
20457,3,2,1,1,1,1,1,1,1
20458,3,3,1,1,1,1,1,1,1
20459,3,1,1,1,1,1,1,1,1
20460,1,1,1,1,1,1,1,1,1
20461,2,2,1,1,1,1,1,1,1
20462,1,1,1,1,1,1,1,1,1
20463,1,1,1,1,1,1,1,1,1
20464,3,1,1,1,1,1,1,1,1
20465,2,1,1,1,1,1,1,1,1
20466,2,1,1,1,1,1,1,1,1
20467,1,1,1,1,1,1,1,1,1
20468,1,1,1,1,1,1,1,1,1
20469,1,1,1,1,1,1,1,1,1
20470,1,1,1,1,1,1,1,1,1
20471,1,1,1,1,1,1,1,1,1
20472,1,1,1,1,1,1,1,1,1
20473,1,1,1,1,1,1,1,1,1
20474,1,1,1,1,1,1,1,1,1
20475,1,1,1,1,1,1,1,1,1
20476,1,1,1,1,1,1,1,1,1
20477,1,1,1,1,1,1,1,1,1
20478,1,1,1,1,1,1,1,1,1
20479,1,1,1,1,1,1,1,1,1
20480,2,1,1,1,1,1,1,1,1
20481,1,1,1,1,1,1,1,1,1
20482,1,1,1,1,1,1,1,2,2
20483,1,1,1,1,1,1,1,2,2
20484,1,1,1,1,1,1,1,1,1
20485,1,1,1,1,1,1,1,3,3
20486,1,1,1,1,1,1,1,1,1
20487,1,1,1,1,1,1,1,1,1
20488,2,1,1,1,1,1,1,1,1
20489,1,1,1,1,1,1,1,1,1
20490,1,1,1,1,1,1,1,1,1
20491,1,1,1,1,1,1,1,1,1
20492,1,1,1,1,1,1,1,1,1
20493,1,1,1,1,1,1,1,1,1
20494,2,1,1,1,1,1,1,1,1
20495,3,2,1,1,1,1,1,1,1
20496,2,3,2,1,1,1,1,1,1
20497,3,3,2,1,1,1,1,1,1
20498,3,3,3,3,3,3,3,3,3
20499,2,1,1,1,1,1,1,1,1
20500,1,1,1,1,1,1,1,1,1
20501,1,1,1,1,1,1,1,1,1
20502,1,1,1,1,1,1,1,1,1
20503,1,1,1,1,1,1,1,1,1
20504,2,1,1,1,1,1,1,1,1
20505,3,3,1,1,1,1,1,1,1
20506,3,3,1,1,1,1,1,1,1
20507,2,1,1,1,1,1,1,1,1
20508,1,1,1,1,1,1,1,1,1
20509,1,1,1,1,1,1,1,1,1
20510,1,1,1,1,1,1,1,1,1
20511,3,1,1,1,1,1,1,1,1
20512,3,3,1,1,1,1,1,3,3
20513,2,1,1,1,1,1,1,1,1
20514,1,1,1,1,1,1,1,1,1
20515,1,1,1,1,1,1,1,1,1
20516,1,1,1,1,1,1,1,1,1
20517,2,2,1,1,1,1,1,1,1
20518,3,3,1,1,1,1,1,1,1
20519,3,3,2,1,1,1,1,3,3
20520,3,3,2,1,1,1,1,1,1
20521,3,3,2,1,1,1,1,1,1
20522,2,2,2,1,1,1,1,1,1
20523,3,2,2,1,1,1,1,1,1
20524,2,1,1,1,1,1,1,1,1
20525,1,1,1,1,1,1,1,1,1
20526,3,2,1,1,1,1,1,1,1
20527,3,3,3,1,1,1,1,1,1
20528,3,3,3,1,1,1,1,2,2
20529,3,3,2,1,1,1,1,2,2
20530,1,1,1,1,1,1,1,2,2
20531,1,1,1,1,1,1,1,1,1
20532,1,1,1,1,1,1,1,1,1
20533,1,1,1,1,1,1,1,1,1
20534,1,1,1,1,1,1,1,1,1
20535,2,1,1,1,1,1,1,1,1
20536,2,1,1,1,1,1,1,1,1
20537,1,1,1,1,1,1,1,1,1
20538,1,1,1,1,1,1,2,3,3
20539,1,1,1,1,1,1,1,2,2
20540,1,1,1,1,1,1,1,1,1
20541,1,1,1,1,1,1,1,1,1
20542,1,1,1,1,1,1,1,1,1
20543,1,1,1,1,1,1,1,1,1
20544,1,1,1,1,1,1,1,1,1
20545,1,1,1,1,1,1,1,1,1
20546,1,1,1,1,1,1,1,1,1
20547,1,1,1,1,1,1,1,1,1
20548,1,1,1,1,1,1,1,1,1
20549,2,1,1,1,1,1,1,1,1
20550,2,1,1,1,1,1,1,1,1
20551,3,3,3,2,1,2,2,2,2
20552,3,2,2,1,1,1,2,2,2
20553,3,3,2,2,2,2,2,2,2
20554,3,3,3,2,1,2,2,2,2
20555,3,3,1,1,1,1,1,2,2
20556,3,3,2,1,1,1,2,2,2
20557,2,2,2,1,1,1,2,2,2
20558,2,1,1,1,1,1,2,2,2
20559,2,1,2,1,1,1,1,2,2
20560,1,1,1,1,1,1,1,1,1
20561,1,1,1,1,1,1,1,2,2
20562,2,1,1,1,1,1,1,2,2
20563,2,2,2,1,1,1,1,2,2
20564,1,1,1,1,1,1,1,2,2
20565,2,1,1,1,1,1,1,1,1
20566,3,1,1,1,1,1,1,3,3
20567,2,2,1,1,1,1,2,2,2
20568,3,2,2,1,1,1,1,2,2
20569,3,3,2,1,1,1,1,2,2
20570,3,3,3,1,1,1,1,2,2
20571,3,3,2,1,1,1,1,2,2
20572,3,2,2,1,1,1,2,2,2
20573,3,2,1,1,1,1,1,2,2
20574,3,3,2,1,1,1,1,2,2
20575,3,3,3,2,2,2,2,2,2
20576,2,1,1,1,2,2,2,2,2
20577,2,1,1,1,1,1,2,2,2
20578,2,1,1,1,1,1,1,2,2
20579,3,2,1,1,1,1,1,2,2
20580,3,1,1,1,1,1,1,2,2
20581,2,1,2,1,1,1,1,2,2
20582,3,2,2,2,1,1,1,1,1
20583,3,2,2,1,1,1,1,1,1
20584,2,2,2,1,1,1,1,1,1
20585,2,1,1,1,1,1,1,1,1
20586,3,2,2,1,1,1,1,1,1
20587,1,1,2,1,1,1,1,1,1
20588,2,1,2,1,1,1,1,1,1
20589,2,1,1,1,1,1,2,2,2
20590,1,2,2,1,1,1,1,1,1
20591,1,1,1,1,1,1,1,1,1
20592,2,1,1,1,1,1,1,1,1
20593,1,1,1,1,1,1,1,1,1
20594,2,1,2,1,1,1,1,1,1
20595,2,1,1,1,1,1,1,1,1
20596,1,1,1,1,1,1,1,2,2
20597,3,2,1,1,1,1,1,1,1
20598,2,2,1,1,1,1,1,1,1
20599,1,1,1,1,1,1,1,1,1
20600,2,2,1,1,1,1,1,1,1
20601,1,1,1,1,1,1,1,1,1
20602,1,1,1,1,1,1,1,1,1
20603,1,1,1,1,1,1,1,1,1
20604,2,1,1,1,1,1,1,1,1
20605,2,2,2,1,1,1,1,1,1
20606,3,2,2,1,1,1,1,1,1
20607,1,1,1,1,1,1,1,1,1
20608,1,1,2,1,1,1,1,1,1
20609,2,1,1,1,1,1,1,1,1
20610,2,2,2,1,1,1,1,1,1
20611,2,3,2,1,1,1,1,1,1
20612,3,2,2,1,1,1,1,1,1
20613,2,2,2,1,1,1,1,1,1
